Region	Province	Commune	Gender	Age	Resp-18	recCash	Pbseeing	PbHearing	PbWalking	PbConcent	PbSelfcare	PbComm	KnowHum	AppropBenef	B3. Unregistered people	B3. Newcomers	B3. Elderly	B3. Sick people /chronically ill	B3. Persons with disabilities (types of disabilities: physical, visual, auditory, mental)	B3. Widows	B3. Ethnic minorities	B3. Households with many members	B3. Women-headed households	B3. Child-headed households	B3. Unaccompanied children	B3. Other	B3. I don't want to answer	B4. They do not receive information about aid	B4. Those responsible for registration or selection discriminate	B4. They do not have the opportunity to register for humanitarian aid	B4. Humanitarian organizations do not provide services in their region	B4. The time of distribution/services does not suit them or the place is too far away	B4. Dangers on the road / the journey to get aid is dangerous	B4. Logistical arrangements to access goods and services are not adapted to these people's needs	B4. Harassment at distribution points	B4. Aid doesn't arrive in time for them	B4. Other	B4. I don't know	B4. I don't want to answer	tensions	consulted	C8. Face to face with humanitarian workers	C8. Face-to-face with community leaders	C8. Face to face with IDP leaders	C8. Face-to-face with religious leaders	C8. Face to face with local authorities	C8. Face to face with security forces	C8. Social Action Services	C8. Hotline/phone call	C8. Site Management Committee	C8. NGO Complaint Office	C8. Suggestion box	C8. I don't want to report a case of abuse	C8. Other	C8. I don't want to answer	C9. Face to face with humanitarian workers	C9. Face-to-face with community leaders	C9. Face to face with IDP leaders	C9. Face-to-face with religious leaders	C9. Face to face with local authorities	C9. Face to face with security forces	C9. Social Action Services	C9. Hotline/phone call	C9. Site Management Committee	C9. NGO Complaint Office	C9. Suggestion box	C9. I don't want to report a case of abuse	C9. Other	C9. I don't want to answer	FeelInformed	D2. Registration services	D2. Timing of distributions	D2. Financial assistance available	D2. Health (and mental health) services available	D2. Suggestion/complaint mechanisms	D2. Security situation	D2. Legal services (legal status, documentation)	D2. Water, hygiene and sanitation services available	D2. Food assistance	D2. Access to education	D2. Accompanying feedback/information on the context of the place of origin	D2. Rehabilitation services/technical aids	D2. Other	CommLeadShareInfo	D4. Face to face with humanitarian workers	D4. Face-to-face community leaders	D4. Face to face with IDP leaders	D4. Face-to-face with religious leaders	D4. Face to face with local authorities	D4. Face to face with security forces	D4. Social Action's services	D4. Site Management Committee	D4. Community meetings	D4. Local information desk	D4. Hotline	D4. Public announcer	D4. Radio	D4. Television	D4. SMS	D4. Accessible devices (for deaf people, blind people, etc.)	D4. Other	D4. phone call	Notsafe	WhereUnsafe	E3. Morning	E3. Afternoon	E3. Evening	E3. Night	E3. This feeling is not related to the time of day	E3. Anytime I am in that place (always)	E3. I don't want to answer	E4. No security forces in this area	E4. The presence of self-defence groups	E4. Many IDPs	E4. Overcrowded sites	E4. Poorly built/unsuitable shelter	E4. Lack of lighting	E4. Flood zone	E4. Lack of latrine /safe shower space / not adapted	E4. Latrine / shower not separated (men/women)	E4. Tensions/abuse/exploitation between host and displaced communities	E4. Tensions/abuse/exploitation between farmers and herders	E4. Armed attacks	E4. Physical violence (including murder)	E4. Verbal abuse	E4. Sexual violence	E4. Attacks on public buildings (schools/hospitals)	E4. Theft	E4. Recruitment / forced enlistment	E4. Physical mutilation	E4. Arbitrary and unlawful arrest and detention	E4. Other	E4. I don't want to answer	SafeReceiving	E6. Fear of not receiving aid	E6. Theft in general	E6. Theft because I have good with me when returning home	E6. Dangers on the route, in general	E6. Dangers on the route after a certain time	E6. Kidnapping	E6. Physical violence	E6. Verbal violence	E6. Sexual violence	E6. Other	E6. I don't want to answer	SafeSite	E8. Theft	E8. Harassment at distribution points	E8. Overcrowded sites (risk of falling, being trampled, jostling)	E8. Lack of information on how the site works	E8. End of distribution	E8. Not eligible	E8. Physical violence	E8. Verbal abuse	E8. Sexual violence	E8. Other	E8. I don't want to answer	NeedPsychoSupp	CoverEssentialNeeds	F2. Water, Hygiene and Sanitation (access to drinking water, hygiene kits, toilets, showers)	F2. Food	F2. Non-food items (clothes, kitchen utensils)	F2. Psychological support (mental health services)	F2. Health (vaccine, medical treatments, medical expense coverage)	F2. Education (children's school)	F2. Shelters (building/repairing shelters)	F2. Protection (legal service, prevention and protection related to GBV, mediation, support to receive an identity document)	F2. Livelihoods (professional training, means for agriculture, income-generating activities)	F2. Technical aids to sight or mobility (glasses, hearing aids, crutches, armchair, tricycle)	F2. Other	F2. cash / monetary assistance	RecAidTime	MakeLiving	G2. More education (elementary/intermediate/secondary education)	G2. Specialized training for a job	G2. Tools to do my job (like agricultural tools)	G2. Technical mobility aids (tricycle, wheelchair, white canes, glasses, crutches)	G2. Livestock/poultry	G2. Financing to be able to buy what I need for my work (micro-credit or bank loans)	G2. Access to a plot to grow crops	G2. Legal authorisation to access pastures	G2. Feeling safe so I can access pastures (because there are tensions with other people when I access pastures)	G2. Other need	Resilient	FuturePlan	Optimism	G7. There are no/few educational opportunities	G7. Job opportunities are limited	G7. My child has to work instead of going to school	G7. My child will probably get married too soon	G7. I'm afraid my child will be enlisted in armed groups	G7. I don't see an end to this precarious situation	G7. My child doesn't have enough to eat	G7. Access to health services is limited	G7. My child is sick	G7. My child is disabled	G7. My child is shocked, stressed, afraid of everything	G7. Living conditions are dangerous for my child (daily environment)	G7. Not regaining social peace (distrust, inter-community social climate)	G7. Sadness, loss of morale	G7. Loss of family property, no inheritance	G7. Emotional loss/separation of a close relative	G7. Risk of being attacked, mine	G7. Risk of drug or alcohol use	G7. Risk of not returning to live in the village	G7. Another concern	G7. I don't want to answer	Respect
Sahel	Seno	Dori	Masculin	76	Yes	No	No - no difficulties	No - no difficulties	No - no difficulties	Yes - some difficulties	No - no difficulties	No - no difficulties	No	Not really	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	No	No	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Not at all	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Not really	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	At home	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Yes, very much												Mostly yes												Mostly yes	Not at all	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Not really	Mostly yes											Not really	Not at all	Not at all	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mostly yes
Sahel	Seno	Dori	Féminin	51	Yes	Yes	No - no difficulties	No - no difficulties	Yes - a lot of difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No	Mostly yes																										No	No	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	Neutral														Neutral	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	No																															Yes, very much												Mostly yes												Mostly yes	Not really	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Not really	Mostly yes											Not really	Not really	Not really	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Mostly yes
Sahel	Seno	Dori	Masculin	30	Yes	No	No - no difficulties	No - no difficulties	Yes - some difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No	Neutral																										Yes	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Not at all	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	At home	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes, very much												Mostly yes												Mostly yes	Not at all	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Not really	Mostly yes											Not really	Not at all	Not at all	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Not at all
Sahel	Seno	Dori	Féminin	36	Yes	No	Yes - some difficulties	No - no difficulties	Yes - some difficulties	No - no difficulties	No - no difficulties	Yes - some difficulties	No	Neutral																										Yes	No	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Yes, very much														Yes, very much	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Other	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Yes, very much												Yes, very much												Not at all	Not at all	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neutral	Mostly yes											Not at all	Mostly yes	Yes, very much																						Yes, very much
Sahel	Seno	Dori	Masculin	18	Yes	No	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No	Mostly yes																										No	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Not at all	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Not at all	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No																															Yes, very much												Yes, very much												Not at all	Not at all	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes, very much	Not at all	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Not at all	Not at all	Yes, very much																						Not really
Sahel	Seno	Dori	Masculin	24	Yes	No	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	Yes	Neutral																										No	Yes	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Not at all	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Not at all	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No																															Yes, very much												Yes, very much												Not at all	Not at all	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Not at all	Not at all	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Not at all	Not at all	Yes, very much																						Yes, very much
Sahel	Seno	Dori	Féminin	23	Yes	Yes	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	Yes	Yes, very much																										No	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Yes, very much														Not at all	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No																															Yes, very much												Yes, very much												Not at all	Not at all	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes, very much	Not at all	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Not really	Not really	Not at all	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes, very much
Sahel	Seno	Dori	Féminin	20	Yes	No	Yes - some difficulties	No - no difficulties	Yes - some difficulties	Yes - some difficulties	No - no difficulties	No - no difficulties	No	Not really	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	No	Yes	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Yes, very much														Yes, very much	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No																															Yes, very much												Yes, very much												Not at all	Yes, very much													Yes, very much	Yes, very much											Yes, very much	Yes, very much	Yes, very much																						Yes, very much
Sahel	Seno	Dori	Féminin	21	Yes	No	Yes - some difficulties	No - no difficulties	No - no difficulties	Yes - some difficulties	No - no difficulties	No - no difficulties	No	Not really	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	No	Yes	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Not at all	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Yes, very much	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	At home	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Not at all	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Not at all	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Not really	Mostly yes													Mostly yes	Yes, very much											Not at all	Not at all	Not at all	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes, very much
Sahel	Seno	Dori	Féminin	66	Yes	No	Yes - some difficulties	Yes - some difficulties	Yes - some difficulties	Yes - some difficulties	No - no difficulties	No - no difficulties	No	Not at all	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes	Yes	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Not really	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Not really	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	At home	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Not really	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Yes, very much												Not at all	Not at all	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Not at all	Yes, very much											Not at all	Not at all	Not at all	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Not at all
Sahel	Seno	Dori	Masculin	50	Yes	No	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No	Not at all	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes	No	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Not at all	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Not at all	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No																															Yes, very much												Yes, very much												Not at all	Not at all	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Not at all	Yes, very much											Not at all	Not at all	Not really	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Not really
Boucle du Mouhoun	Kossi	Djibasso	Masculin	36	Yes	Yes	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No	Yes, very much																										No	No	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Yes, very much														Yes, very much	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No																															Yes, very much												Yes, very much												Yes, very much	Yes, very much													Yes, very much	Not at all	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Yes, very much	Mostly yes	Mostly yes																						Yes, very much
Boucle du Mouhoun	Kossi	Djibasso	Féminin	20	Yes	Yes	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No	Yes, very much																										No	No	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Yes, very much														Yes, very much	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	At home	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes, very much												Yes, very much												Yes, very much	Yes, very much													Yes, very much	Not at all	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Yes, very much	Yes, very much	Yes, very much																						Yes, very much
Boucle du Mouhoun	Kossi	Djibasso	Féminin	33	Yes	No	No - no difficulties	No - no difficulties	No - no difficulties	Yes - some difficulties	No - no difficulties	No - no difficulties	No	Yes, very much																										No	No	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly yes														Mostly yes	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	At home	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mostly yes												Mostly yes												Yes, very much	Mostly yes													Yes, very much	Mostly yes											Mostly yes	Mostly yes	Mostly yes																						Yes, very much
Boucle du Mouhoun	Kossi	Djibasso	Masculin	37	Yes	No	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No	Mostly yes																										No	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly yes														Yes, very much	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	No																															Yes, very much												Yes, very much												Yes, very much	Yes, very much													Yes, very much	Mostly yes											Yes, very much	Yes, very much	Mostly yes																						Yes, very much
Boucle du Mouhoun	Kossi	Djibasso	Masculin	66	Yes	Yes	Yes - some difficulties	No - no difficulties	Yes - some difficulties	Yes - some difficulties	No - no difficulties	No - no difficulties	No	Mostly yes																										No	No	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly yes														Mostly yes	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Yes	At home	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mostly yes												Mostly yes												Yes, very much	Mostly yes													Mostly yes	Not at all	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Mostly yes	Mostly yes	Mostly yes																						Yes, very much
Boucle du Mouhoun	Kossi	Djibasso	Féminin	19	Yes	Yes	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No	Mostly yes																										No	No	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Neutral														Mostly yes	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	At home	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Neutral	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Not really	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Mostly yes	Yes, very much													Not really	Mostly yes											Not really	Not really	Not at all	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes, very much
Boucle du Mouhoun	Kossi	Djibasso	Masculin	56	Yes	Yes	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	Yes	Not really	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	No	No	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Neutral														Neutral	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Yes	Other	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Mostly yes												Not really	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Yes, very much	Yes, very much													Mostly yes	Not at all	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Not at all	Not at all	Not at all	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Neutral
Boucle du Mouhoun	Kossi	Djibasso	Féminin	36	Yes	No	No - no difficulties	Yes - some difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No	Mostly yes																										Yes	No	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Not at all	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Not really	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Yes	Other	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes, very much												Neutral	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	Yes, very much	Not at all	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Yes, very much	Not at all	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	Yes, very much	Mostly yes	Mostly yes																						Mostly yes
Boucle du Mouhoun	Kossi	Djibasso	Féminin	18	Yes	No	No - no difficulties	No - no difficulties	No - no difficulties	Yes - some difficulties	No - no difficulties	No - no difficulties	No	Yes, very much																										Yes	Yes	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Mostly yes														Mostly yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Yes	Other	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes, very much												Yes, very much												Yes, very much	Neutral	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes, very much	Not really	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Mostly yes	Mostly yes	Mostly yes																						Not really
Boucle du Mouhoun	Kossi	Djibasso	Masculin	19	Yes	No	Yes - some difficulties	No - no difficulties	No - no difficulties	Yes - some difficulties	No - no difficulties	No - no difficulties	Yes	Neutral																										No	Yes	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly yes														Not really	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Yes	Other	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Yes, very much												Not at all	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Mostly yes	Mostly yes													Neutral	Not really	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Mostly yes	Mostly yes	Mostly yes																						Yes, very much
Boucle du Mouhoun	Kossi	Djibasso	Féminin	41	Yes	Yes	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	No - no difficulties	Yes	Yes, very much																										Don't want to answer	Yes	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Mostly yes														Mostly yes	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	No																															Yes, very much												Mostly yes												Yes, very much	Neutral	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	Yes, very much	Not really	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Mostly yes	Yes, very much	Mostly yes																						Neutral
Boucle du Mouhoun	Kossi	Djibasso	Féminin	55	Yes	Yes	No - no difficulties	No - no difficulties	No - no difficulties	Yes - some difficulties	No - no difficulties	No - no difficulties	Yes	Mostly yes																										Don't want to answer	Yes	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Mostly yes														Mostly yes	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	No																															Yes, very much												Yes, very much												Yes, very much	Not really	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Neutral	Not really	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	Yes, very much	Mostly yes	Mostly yes																						Yes, very much
